Title,URL,Location,Price,Bedrooms,Type,County
5 Bed Townhouse with En Suite in General Mathenge,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-general-mathenge-3726198,Westlands General Mathenge,75000000,5,Townhouse,Nairobi
3 Bed Villa with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-mtwapa-3728440,Mtwapa,8500000,3,Villa,Kilifi County
3 Bed House in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3728396,Kitengela,5850000,3,House,Kajiado County
4 Bed Villa at Ruiru Tatu,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-tatu-city-3727539,Ruiru Tatu City,27000000,4,Villa,Kiambu County
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3705462,Kitengela,8500000,3,House,Kajiado County
4 Bed House with En Suite in Kahawa Sukari,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kahawa-sukari-3728321,Roysambu Kahawa Sukari,23000000,4,House,Nairobi
5 Bed House with En Suite at Ruaka Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3728095,Westlands Runda,130000000,5,House,Nairobi
4 Bed House with En Suite in Karen,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3727836,Karen,85000000,4,House,Nairobi
4 Bed Townhouse with En Suite at Isk,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-3727814,Westlands Kitisuru,55000000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Isk,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-3727808,Westlands Kitisuru,45000000,4,Townhouse,Nairobi
5 Bed House with En Suite at Karen,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3727797,Karen,105000000,5,House,Nairobi
4 Bed Townhouse with En Suite at Off Katani Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3720889,Syokimau,16500000,4,Townhouse,Machakos County
5 Bed House with En Suite at Kiambu Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kiambu-road-3722035,Kiambu Road,45000000,5,House,Nairobi
4 Bed Townhouse with En Suite at Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3722048,Kiambu Road,24500000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3722056,Lavington,63000000,4,Townhouse,Nairobi
4 Bed House with Garden in Buruburu,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-buruburu-3727696,Buruburu,11000000,4,House,Nairobi
5 Bed House with En Suite at Karen,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3727544,Karen,75000000,5,House,Nairobi
5 Bed House with En Suite at Gigiri Un Avenue,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-gigiri-3727693,Westlands Gigiri,120000000,5,House,Nairobi
4 Bed Townhouse with En Suite at Diani Beach Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-diani-3727679,Diani,25000000,4,Townhouse,Kwale County
3 Bed Townhouse with En Suite at Sabaki,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-athi-river-area-3727615,Athi River,12500000,3,Townhouse,Machakos County
5 Bed Townhouse with En Suite at Peponi Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-westlands-area-3727469,Westlands Area,85000000,5,Townhouse,Nairobi
3 Bed House with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-westlands-area-3725628,Westlands Area,32000000,3,House,Nairobi
4 Bed House with Garden in Lower Kabete,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lower-kabete-3725611,Westlands Lower Kabete,138000000,4,House,Nairobi
5 Bed Townhouse with En Suite in General Mathenge,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-general-mathenge-3725523,Westlands General Mathenge,75000000,5,Townhouse,Nairobi
2 Bed Townhouse with En Suite at Shanzu Go Khart,https://www.buyrentkenya.com/listings/2-bedroom-townhouse-for-sale-shanzu-3726459,Shanzu,6500000,2,Townhouse,Mombasa
4 Bed House with En Suite at Mugutha,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3727432,Ruiru,11000000,4,House,Kiambu County
3 Bed House at Kamuita,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kikuyu-town-3727406,Kikuyu Town,5800000,3,House,Kiambu County
4 Bed House with En Suite at Havana Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3727106,Westlands Runda,350000000,4,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3727353,Westlands Runda,230000000,5,House,Nairobi
5 Bed Townhouse with En Suite at Lower Kabete Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-spring-valley-3727343,Westlands Spring Valley,60000000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3727315,Kileleshwa,47500000,5,Townhouse,Nairobi
3 Bed House with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-mtwapa-3726958,Mtwapa,15500000,3,House,Kilifi County
4 Bed House with En Suite at Damview Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiserian-3722582,Kiserian,16000000,4,House,Kajiado County
9 Bed House with En Suite in Karen,https://www.buyrentkenya.com/listings/9-bedroom-house-for-sale-karen-3726912,Karen,400000000,9,House,Nairobi
4 Bed House with Borehole in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3726891,Westlands Runda,370000000,4,House,Nairobi
5 Bed Townhouse with En Suite in Loresho,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-loresho-3726829,Westlands Loresho,150000000,5,Townhouse,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3726745,Westlands Kitisuru,82000000,5,House,Nairobi
4 Bed House with En Suite at Mushroom Gardens,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3726689,Kiambu Road,78000000,4,House,Nairobi
4 Bed Villa at Loresho,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-loresho-3723053,Westlands Loresho,93000000,4,Villa,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3726673,Westlands Runda,158000000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3726660,Westlands Runda,130000000,5,House,Nairobi
5 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3726666,Westlands Runda,130000000,5,House,Nairobi
5 Bed Villa with En Suite in Spring Valley,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-spring-valley-3726659,Westlands Spring Valley,90000000,5,Villa,Nairobi
5 Bed Townhouse with En Suite in Karen Hardy,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-hardy-3726633,Karen Hardy,160000000,5,Townhouse,Nairobi
4 Bed House with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3726624,Lavington,110000000,4,House,Nairobi
3 Bed House with En Suite in Juja,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-juja-3726097,Juja,7800000,3,House,Kiambu County
4 Bed Villa with En Suite at Five-Star Paradise,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3726558,Kiambu Road,55000000,4,Villa,Nairobi
5 Bed Townhouse with En Suite at Chalbi Drive,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3726421,Lavington,48000000,5,Townhouse,Nairobi
5 Bed Villa with En Suite at Parklands 1St Avenue,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-parklands-3726517,Westlands Parklands,55000000,5,Villa,Nairobi
4 Bed Villa with En Suite at Nyali Mombasa,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-nyali-area-3726496,Nyali Area,60000000,4,Villa,Mombasa
4 Bed House with En Suite in Syokimau,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-syokimau-3726464,Syokimau,18000000,4,House,Machakos County
4 Bed House with En Suite in Kilimani,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-kilimani-3726460,Kilimani,25800000,4,House,Nairobi
4 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3726429,Westlands Runda,370000000,4,House,Nairobi
3 Bed Townhouse with En Suite at Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-nyali-area-3726400,Nyali Area,9000000,3,Townhouse,Mombasa
4 Bed Townhouse with En Suite at General Mathenge,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-westlands-area-3726330,Westlands Area,75000000,4,Townhouse,Nairobi
4 Bed House with Staff Quarters at Loresho Cresent,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3726332,Westlands Loresho,100000000,4,House,Nairobi
4 Bed House with Swimming Pool in Karen,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3726309,Karen,88000000,4,House,Nairobi
5 Bed Townhouse with Garden at Lavignton,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3726298,Lavington,78000000,5,Townhouse,Nairobi
5 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-gigiri-3705213,Westlands Gigiri,90000000,5,House,Nairobi
3 Bed House with En Suite in Kilimani,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-sale-kilimani-3726188,Kilimani,22000000,3,House,Nairobi
4 Bed Villa with En Suite at Off Loresho Ridge,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-loresho-3726062,Westlands Loresho,93000000,4,Villa,Nairobi
5 Bed Townhouse in Lower Kabete,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lower-kabete-3725984,Westlands Lower Kabete,85000000,5,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Rosslyn,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-rosslyn-3724985,Westlands Rosslyn,130000000,5,Townhouse,Nairobi
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3725712,Kitengela,8000000,3,House,Kajiado County
3 Bed Townhouse with En Suite at Namanga Rd,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kitengela-3725204,Kitengela,8500000,3,Townhouse,Kajiado County
5 Bed Townhouse with En Suite at Off Othaya Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3725681,Lavington,90000000,5,Townhouse,Nairobi
6 Bed Villa with En Suite at Kikuyu- Gikambura Road,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-gikambura-3725672,Kikuyu Gikambura,22000000,6,Villa,Kiambu County
4 Bed Villa with En Suite in Ngong,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-ngong-3724082,Ngong,20500000,4,Villa,Kajiado County
4 Bed House with En Suite at Ondiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kikuyu-town-3725510,Kikuyu Town,15500000,4,House,Kiambu County
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3623247,Lavington,95000000,5,Townhouse,Nairobi
3 Bed Villa with En Suite at Kanamai Area,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3722985,Mtwapa,9000000,3,Villa,Kilifi County
5 Bed Townhouse with En Suite at Muthangari Drive,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3725424,Lavington,78000000,5,Townhouse,Nairobi
3 Bed Townhouse with En Suite in Nyali Area,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-nyali-area-3725412,Nyali Area,13000000,3,Townhouse,Mombasa
2 Bed House with En Suite in Vipingo,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-sale-vipingo-3725396,Vipingo,28000000,2,House,Kilifi County
4 Bed House with En Suite at Nyali Mombasa,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-nyali-area-3725390,Nyali Area,25000000,4,House,Mombasa
5 Bed Townhouse with En Suite in Loresho,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-loresho-3725349,Westlands Loresho,150000000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Gikambura,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-gikambura-3725252,Kikuyu Gikambura,12800000,4,Townhouse,Kiambu County
5 Bed Townhouse with Staff Quarters at Edenville 2,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kiambu-road-3725142,Kiambu Road,33000000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Gateway Mall,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3725186,Syokimau,18000000,4,Townhouse,Machakos County
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3725177,Westlands Kitisuru,150000000,5,House,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3725174,Westlands Kitisuru,130000000,5,House,Nairobi
4 Bed Townhouse with En Suite in Ngong,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ngong-3701353,Ngong,14500000,4,Townhouse,Kajiado County
3 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3725107,Kitengela,7000000,3,House,Kajiado County
5 Bed House with En Suite at Redhil Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3725017,Westlands Nyari,130000000,5,House,Nairobi
3 Bed House with Garden in Mtwapa,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-mtwapa-3724962,Mtwapa,18000000,3,House,Kilifi County
3 Bed House with En Suite in Kikambala,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kikambala-3724958,Kikambala,9000000,3,House,Kilifi County
4 Bed Townhouse with En Suite at Garden Estate Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-garden-estate-3724713,Roysambu Garden Estate,52000000,4,Townhouse,Nairobi
5 Bed Villa with En Suite in Ngong,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-ngong-3723367,Ngong,16000000,5,Villa,Kajiado County
4 Bed House with En Suite at Mbagathi Way,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ngumo-estate-3722420,Ngumo Estate,25000000,4,House,Nairobi
4 Bed Villa in Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kitisuru-3724555,Westlands Kitisuru,95000000,4,Villa,Nairobi
5 Bed House with En Suite at Magnolia Hill Lakeside,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3724548,Westlands Kitisuru,180000000,5,House,Nairobi
5 Bed Villa in Karen,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3724547,Karen,150000000,5,Villa,Nairobi
3 Bed House with En Suite in Gikambura,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-gikambura-3724520,Kikuyu Gikambura,7500000,3,House,Kiambu County
3 Bed Townhouse with En Suite at Kikuyu-Gikambura,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-gikambura-3724514,Kikuyu Gikambura,8500000,3,Townhouse,Kiambu County
4 Bed Villa with En Suite at Masai Lodge,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-ongata-rongai-3724507,Ongata Rongai,18500000,4,Villa,Kajiado County
4 Bed Villa with Staff Quarters at Garden Estate,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-garden-estate-3724498,Roysambu Garden Estate,58000000,4,Villa,Nairobi
3 Bed House with En Suite at Lusingetti,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kikuyu-town-3724318,Kikuyu Town,11000000,3,House,Kiambu County
5 Bed Villa with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3724311,Lavington,130000000,5,Villa,Nairobi
5 Bed Townhouse with En Suite at Kinanda Road,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitisuru-3724307,Westlands Kitisuru,125000000,5,Townhouse,Nairobi
4 Bed House with En Suite at Migaa Golf Estate,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3724281,Kiambu Road,15000000,4,House,Nairobi
4 Bed Townhouse with En Suite in Ngong,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ngong-3722997,Ngong,14500000,4,Townhouse,Kajiado County
4 Bed Villa with En Suite at Njoro,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-ruaka-3681699,Ruaka,55000000,4,Villa,Kiambu County
4 Bed House with En Suite at Membley Estate,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3710528,Ruiru,24500000,4,House,Kiambu County
4 Bed House with En Suite at Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-2-3586446,Kiambu Road,28000000,4,House,Nairobi
4 Bed Villa with En Suite in Ongata Rongai,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-ongata-rongai-3685926,Ongata Rongai,20000000,4,Villa,Kajiado County
5 Bed Villa with En Suite at Kitisuru Road,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kitisuru-3724035,Westlands Kitisuru,55000000,5,Villa,Nairobi
4 Bed House with En Suite at Quickmart Ruai,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruai-3637911,Ruai,13500000,4,House,Nairobi
4 Bed House with Staff Quarters in Loresho,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3724024,Westlands Loresho,62000000,4,House,Nairobi
3 Bed House with En Suite at Mumias South Rd,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-buruburu-4-3478107,Buruburu,10000000,3,House,Nairobi
